0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,relative_runtime
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,5739694600.0,10806695000.0,858305540.0,24650416000.0,174694450.0,31000000.0,41083332.0,8361111.0,54.583332,485080960.0,393656800.0,525.05554,30141.805,1172500000.0,1.1147091
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,354083330.0,488916670.0,48500000.0,1222555500.0,27777.777,27777.777,0.0,27777.777,47.34722,875933.9,836787.7,525.05554,30141.791,5333333.5,0.3868751
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,22790056000.0,54994416000.0,3712083500.0,118197000000.0,2095777800.0,221083330.0,360388900.0,46444444.0,55.458332,3903381000.0,3136800500.0,525.05554,30141.791,6288250000.0,1.217698
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,467527780.0,683611140.0,65611110.0,1677750000.0,2555555.5,83333.336,27777.777,0.0,50.40278,7265737.5,6242837.5,525.05554,30141.791,20972222.0,0.6296725
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,1436388900.0,2328694500.0,203972220.0,5535000000.0,23777778.0,3888889.0,3638889.0,27777.777,56.944443,59939244.0,49257228.0,525.05554,30141.791,91972220.0,0.77814555
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,55861110.0,77055550.0,7861111.0,193277780.0,0.0,0.0,0.0,0.0,31.333334,100177.086,469887.4,525.05554,30141.777,1388888.9,1.5149333
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,149462000000.0,273843000000.0,66504310000.0,726888000000.0,6495937500.0,1322250000.0,1001750000.0,181187500.0,930.3125,14801461000.0,17467990000.0,63267.438,2105785.8,21635813000.0,1.4521967
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,419437500.0,711312500.0,232437500.0,2009812500.0,21250000.0,8625000.0,2937500.0,937500.0,904.4375,31394366.0,56694204.0,67661.5,2106052.0,63687500.0,1.2052667
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,1386250000.0,3234937600.0,595812500.0,7827000000.0,79250000.0,29875000.0,21687500.0,4875000.0,763.25,231104020.0,170910050.0,63267.438,2105785.8,319250000.0,1.513963
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,8897188000.0,23253438000.0,3422187500.0,53642125000.0,447312500.0,181750000.0,129562500.0,27312500.0,874.6875,1851023600.0,1011654460.0,65478.156,2105919.2,2356437500.0,1.4101201
-1.0872294,-0.86391515,1.9312387,0.19613323,-0.49765205,-0.20834464,2.0624132,-1.7140065,0.7966262,-0.2269725,1.6731646,-0.38178045,0.4692813,-1.6535436,-1.5384474,-1.4867282,1.0117633,-0.020899119,0.65688705,0.4497721,0.07586597,0.98886395,-1.5525254,-1.989176,0.1967414,1.413369,0.28959325,0.5295773,-0.21640028,-1.555387,-0.9155268,-0.34118754,1.2416728,-1.5130583,0.052332662,0.65681744,-1.8018522,-0.7936658,-0.99786776,0.14456089,-0.59118444,0.42318124,-1.6554432,0.7728249,0.43939772,-0.2881166,0.98339987,1.4825426,0.7769103,0.13839334,293187500.0,385000000.0,174625000.0,1227000000.0,7187500.0,4562500.0,312500.0,437500.0,835.0,4267426.5,32171258.0,65479.97,2105919.5,32000000.0,1.1761311
