0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,relative_runtime
-1.082662,-0.857404,1.9344826,0.2038364,-0.4962995,-0.2038689,2.066011,-1.7037175,0.8002306,-0.21779738,1.6830499,-0.37226218,0.47617427,-1.6484109,-1.5261072,-1.4522134,1.0177528,-0.00952029,0.6611095,0.4747297,0.07840318,0.9941311,-1.5438116,-1.9798433,0.20283978,1.4156132,0.30247205,0.5387536,-0.20967086,-1.5093431,-0.90449244,-0.3365214,1.2477244,-1.5081605,0.06600038,0.6715313,-1.7945908,-0.7860836,-0.95396686,0.1850884,-0.5775497,0.433135,-1.6432939,0.7825277,0.44937238,-0.27745977,0.98988694,1.4856219,0.80283904,0.14410712,1228014200.0,6421347300.0,634910700.0,10586155000.0,85775110.0,8994717.0,12821602.0,1315483.6,221.1506,132043390.0,188572500.0,47630.758,1114680.5,960552200.0,0.96783507
-1.082641,-0.8573839,1.9344982,0.20385307,-0.496294,-0.20384787,2.0660272,-1.7036805,0.80025226,-0.2177596,1.6830739,-0.37223116,0.47620344,-1.6483902,-1.5260605,-1.4524049,1.0177795,-0.009510614,0.6611372,0.47456735,0.07841712,0.9941632,-1.5437777,-1.9798083,0.20287167,1.4156277,0.30249104,0.53878057,-0.20967115,-1.5095412,-0.90447426,-0.33649987,1.2477762,-1.5081279,0.06605679,0.6714529,-1.7945447,-0.7860614,-0.95417166,0.18496802,-0.5775368,0.43316203,-1.6432848,0.7825549,0.44940332,-0.27741393,0.9899293,1.4856377,0.8027657,0.14414142,1237509600.0,6459153400.0,636396700.0,10661832000.0,86185820.0,9056469.0,12923325.0,1323524.8,222.51593,132762640.0,189740220.0,47652.426,1116207.2,958038850.0,0.9694351
-1.0826199,-0.8573637,1.934514,0.2038698,-0.49628848,-0.20382673,2.0660431,-1.7036433,0.80027413,-0.2177216,1.683098,-0.37219995,0.47623277,-1.6483693,-1.5260136,-1.4525956,1.0178062,-0.009500919,0.6611651,0.47440583,0.07843117,0.9941956,-1.5437436,-1.9797733,0.20290378,1.4156425,0.30251008,0.5388077,-0.20967147,-1.5097387,-0.904456,-0.33647826,1.2478284,-1.5080951,0.06611352,0.67137474,-1.7944982,-0.7860391,-0.95437586,0.18484785,-0.57752395,0.43318918,-1.6432757,0.78258234,0.4494344,-0.27736783,0.989972,1.4856535,0.8026925,0.14417598,1247091600.0,6497233000.0,637888300.0,10738153000.0,86599080.0,9118732.0,13025995.0,1331625.5,223.88889,133486700.0,190916750.0,47674.12,1117736.4,955528260.0,0.97103864
-1.0825988,-0.85734344,1.9345299,0.20388661,-0.4962829,-0.20380545,2.0660594,-1.703606,0.8002961,-0.2176834,1.6831222,-0.37216866,0.47626227,-1.6483483,-1.5259664,-1.4527854,1.0178331,-0.0094912015,0.66119325,0.4742452,0.07844529,0.9942281,-1.5437094,-1.9797381,0.20293608,1.4156573,0.30252916,0.53883487,-0.20967175,-1.5099355,-0.90443766,-0.3364565,1.2478812,-1.5080621,0.06617053,0.6712969,-1.7944514,-0.78601676,-0.95457935,0.18472789,-0.5775111,0.43321642,-1.6432667,0.7826098,0.44946563,-0.2773215,0.990015,1.4856694,0.8026194,0.14421077,1256756500.0,6535569400.0,639385150.0,10815090000.0,87014700.0,9181481.0,13129576.0,1339784.9,225.26901,134215430.0,192101630.0,47695.83,1119266.4,953021630.0,0.9726449
-1.0825775,-0.85732305,1.9345459,0.20390345,-0.4962773,-0.20378405,2.0660758,-1.7035686,0.8003183,-0.21764502,1.6831465,-0.3721372,0.4762919,-1.6483272,-1.5259191,-1.4529744,1.0178602,-0.009481464,0.6612216,0.47408533,0.07845952,0.99426097,-1.5436751,-1.9797028,0.2029686,1.4156723,0.3025483,0.5388621,-0.20967206,-1.5101317,-0.9044193,-0.3364346,1.2479345,-1.5080287,0.06622784,0.6712194,-1.7944043,-0.7859943,-0.9547822,0.1846081,-0.57749814,0.43324375,-1.6432576,0.7826374,0.44949695,-0.27727488,0.99005836,1.4856853,0.8025464,0.14424582,1266507600.0,6574170600.0,640886660.0,10892660000.0,87432780.0,9244738.0,13234087.0,1348002.1,226.65663,134949010.0,193295250.0,47717.547,1120798.4,950517400.0,0.97425485
-1.082556,-0.8573026,1.9345618,0.20392036,-0.4962717,-0.20376252,2.066092,-1.7035309,0.80034065,-0.21760641,1.6831708,-0.3721056,0.47632173,-1.6483061,-1.5258715,-1.4531628,1.0178875,-0.009471707,0.6612502,0.4739263,0.07847385,0.994294,-1.5436405,-1.9796673,0.20300134,1.4156873,0.30256748,0.5388895,-0.20967236,-1.5103276,-0.9044009,-0.3364126,1.2479882,-1.5079952,0.06628547,0.6711422,-1.7943567,-0.7859717,-0.95498437,0.1844885,-0.5774852,0.4332712,-1.6432486,0.78266513,0.44952846,-0.27722803,0.99010205,1.4857016,0.8024735,0.14428112,1276347800.0,6613053400.0,642394430.0,10970897000.0,87853430.0,9308520.0,13339571.0,1356282.2,228.052,135687660.0,194497970.0,47739.285,1122332.1,948016640.0,0.97586834
-1.0825344,-0.85728204,1.9345781,0.20393734,-0.49626604,-0.20374086,2.0661087,-1.703493,0.8003631,-0.2175676,1.6831954,-0.37207383,0.4763517,-1.6482848,-1.5258236,-1.4533503,1.0179148,-0.009461931,0.661279,0.47376806,0.078488275,0.9943273,-1.5436058,-1.9796315,0.20303428,1.4157025,0.30258673,0.53891706,-0.20967266,-1.5105227,-0.9043824,-0.33639047,1.2480426,-1.5079614,0.06634341,0.67106533,-1.7943088,-0.78594905,-0.95518595,0.18436909,-0.5774722,0.43329877,-1.6432394,0.78269297,0.44956008,-0.2771809,0.99014604,1.4857178,0.8024007,0.14431669,1286277000.0,6652212000.0,643907500.0,11049791000.0,88276700.0,9372827.0,13446042.0,1364624.6,229.4551,136431310.0,195709810.0,47761.043,1123867.9,945518850.0,0.9774856
-1.0825127,-0.8572614,1.9345943,0.20395435,-0.49626034,-0.20371908,2.0661252,-1.703455,0.8003858,-0.21752857,1.6832198,-0.37204197,0.47638184,-1.6482633,-1.5257756,-1.4535371,1.0179423,-0.009452131,0.66130805,0.47361064,0.0785028,0.99436086,-1.5435709,-1.9795957,0.20306744,1.4157178,0.30260602,0.53894466,-0.20967297,-1.5107174,-0.90436393,-0.3363682,1.2480975,-1.5079272,0.06640167,0.67098874,-1.7942605,-0.7859263,-0.9553868,0.18424985,-0.5774592,0.43332645,-1.6432303,0.7827209,0.44959185,-0.27713352,0.99019045,1.485734,0.80232805,0.14435251,1296295700.0,6691643000.0,645425700.0,11129333000.0,88702430.0,9437647.0,13553470.0,1373027.5,230.86566,137179820.0,196930450.0,47782.82,1125405.1,943023000.0,0.9791061
-1.0824909,-0.8572407,1.9346107,0.20397145,-0.49625465,-0.20369714,2.0661418,-1.7034167,0.8004086,-0.21748933,1.6832445,-0.37200993,0.47641215,-1.6482419,-1.5257272,-1.4537231,1.0179701,-0.009442312,0.6613373,0.47345403,0.078517415,0.99439466,-1.5435357,-1.9795595,0.20310082,1.4157332,0.30262536,0.53897244,-0.20967327,-1.5109115,-0.90434533,-0.3363458,1.248153,-1.5078928,0.06646023,0.67091244,-1.7942119,-0.78590345,-0.9555871,0.18413083,-0.57744616,0.43335423,-1.6432211,0.782749,0.44962376,-0.27708587,0.99023515,1.4857504,0.80225545,0.1443886,1306404600.0,6731356000.0,646949800.0,11209554000.0,89130824.0,9503002.0,13661888.0,1381492.9,232.28395,137933420.0,198160350.0,47804.605,1126944.1,940531500.0,0.98073053
-1.0824689,-0.8572199,1.9346272,0.2039886,-0.4962489,-0.20367509,2.0661588,-1.7033783,0.8004316,-0.21744987,1.6832693,-0.37197775,0.47644264,-1.6482202,-1.5256785,-1.4539083,1.0179979,-0.009432468,0.66136676,0.4732982,0.07853214,0.9944287,-1.5435004,-1.9795233,0.2031344,1.4157488,0.3026448,0.53900033,-0.20967357,-1.5111051,-0.9043267,-0.33632323,1.2482089,-1.5078582,0.06651913,0.6708365,-1.7941629,-0.7858805,-0.9557867,0.18401197,-0.5774331,0.43338212,-1.643212,0.7827772,0.4496558,-0.27703795,0.9902802,1.485767,0.80218303,0.14442495,1316606100.0,6771355000.0,648479700.0,11290461000.0,89561830.0,9568901.0,13771317.0,1390022.6,233.71002,138692240.0,199399570.0,47826.414,1128485.1,938042700.0,0.9823587
-1.0824468,-0.85719895,1.9346437,0.20400581,-0.49624312,-0.2036529,2.0661755,-1.7033397,0.80045474,-0.2174102,1.683294,-0.3719454,0.4764733,-1.6481985,-1.5256298,-1.4540929,1.018026,-0.009422605,0.6613965,0.47314313,0.07854696,0.994463,-1.5434649,-1.9794868,0.20316823,1.4157645,0.30266425,0.5390283,-0.20967388,-1.5112982,-0.90430796,-0.33630055,1.2482654,-1.5078232,0.06657834,0.6707608,-1.7941134,-0.78585744,-0.9559857,0.18389328,-0.57742,0.43341014,-1.6432028,0.7828055,0.449688,-0.27698976,0.9903257,1.4857836,0.8021107,0.14446157,1326901500.0,6811644000.0,650015000.0,11372049000.0,89995496.0,9635351.0,13881772.0,1398616.4,235.14395,139456300.0,200648220.0,47848.242,1130027.9,935556350.0,0.98399055
-1.0824246,-0.8571779,1.9346604,0.20402308,-0.4962373,-0.20363058,2.0661926,-1.703301,0.8004781,-0.21737032,1.683319,-0.37191293,0.47650415,-1.6481766,-1.5255806,-1.4542767,1.0180541,-0.0094127115,0.6614265,0.47298887,0.078561895,0.9944976,-1.5434293,-1.9794501,0.20320228,1.4157803,0.30268377,0.5390564,-0.20967418,-1.5114906,-0.90428925,-0.33627775,1.2483226,-1.507788,0.06663789,0.67068547,-1.7940636,-0.7858343,-0.95618415,0.18377477,-0.5774069,0.43343827,-1.6431935,0.78283393,0.44972032,-0.27694127,0.99037147,1.4858004,0.8020384,0.14449848,1337291300.0,6852224000.0,651556540.0,11454348000.0,90431870.0,9702354.0,13993259.0,1407276.1,236.58572,140225600.0,201906430.0,47870.086,1131572.6,933073000.0,0.98562664
-1.0824022,-0.8571568,1.9346772,0.20404041,-0.49623147,-0.20360811,2.0662096,-1.7032619,0.8005016,-0.2173302,1.683344,-0.37188026,0.47653514,-1.6481546,-1.5255313,-1.4544597,1.0180825,-0.009402811,0.6614567,0.4728354,0.07857692,0.9945324,-1.5433934,-1.9794134,0.20323656,1.4157962,0.30270332,0.5390847,-0.20967448,-1.5116825,-0.9042704,-0.3362548,1.2483802,-1.5077524,0.066697754,0.67061037,-1.7940134,-0.78581107,-0.9563819,0.18365645,-0.5773937,0.43346652,-1.6431843,0.7828624,0.44975284,-0.2768925,0.99041766,1.4858172,0.80196625,0.14453565,1347775700.0,6893093000.0,653103600.0,11537335000.0,90870930.0,9769903.0,14105775.0,1415998.6,238.03522,141000100.0,203174050.0,47891.957,1133119.4,930592450.0,0.9872663
-1.0823797,-0.8571356,1.934694,0.20405781,-0.4962256,-0.2035855,2.0662267,-1.7032226,0.8005253,-0.21728985,1.6833692,-0.37184748,0.4765663,-1.6481324,-1.5254816,-1.4546419,1.018111,-0.009392873,0.66148716,0.47268268,0.07859206,0.9945675,-1.5433574,-1.9793763,0.20327108,1.4158123,0.30272296,0.53911304,-0.20967479,-1.5118741,-0.9042515,-0.3362317,1.2484385,-1.5077167,0.06675798,0.67053556,-1.7939628,-0.7857877,-0.9565791,0.18353829,-0.57738054,0.4334949,-1.643175,0.7828911,0.44978547,-0.2768435,0.9904642,1.4858342,0.8018941,0.1445731,1358358900.0,6934267000.0,654656900.0,11621048000.0,91312770.0,9838031.0,14219368.0,1424790.9,239.49294,141780180.0,204451660.0,47913.84,1134668.0,928114600.0,0.9889105
-1.082357,-0.8571143,1.9347111,0.20407528,-0.4962197,-0.20356277,2.0662441,-1.7031833,0.80054915,-0.21724929,1.6833943,-0.37181452,0.4765977,-1.6481103,-1.5254318,-1.4548236,1.0181397,-0.009382923,0.66151786,0.4725307,0.078607306,0.99460286,-1.5433211,-1.9793391,0.20330581,1.4158285,0.30274266,0.53914154,-0.2096751,-1.5120649,-0.9042326,-0.33620846,1.2484974,-1.5076805,0.06681852,0.67046106,-1.7939119,-0.7857642,-0.95677567,0.18342027,-0.5773673,0.4335234,-1.6431657,0.7829199,0.44981825,-0.27679417,0.9905111,1.4858513,0.8018222,0.14461084,1369038500.0,6975738000.0,656215300.0,11705477000.0,91757336.0,9906728.0,14334019.0,1433648.8,240.95848,142565540.0,205738960.0,47935.75,1136218.8,925638700.0,0.9905586
-1.0823343,-0.8570929,1.9347281,0.2040928,-0.49621373,-0.20353988,2.0662615,-1.7031437,0.8005732,-0.21720849,1.6834197,-0.3717814,0.47662923,-1.6480879,-1.5253816,-1.4550045,1.0181686,-0.009372941,0.6615488,0.4723795,0.07862266,0.9946385,-1.5432847,-1.9793017,0.20334078,1.4158448,0.3027624,0.53917015,-0.2096754,-1.5122554,-0.9042136,-0.33618507,1.2485567,-1.5076442,0.066879414,0.67038685,-1.7938604,-0.7857407,-0.95697165,0.18330243,-0.577354,0.433552,-1.6431564,0.7829488,0.44985119,-0.27674457,0.9905584,1.4858685,0.8017503,0.14464886,1379818900.0,7017516000.0,657780860.0,11790646000.0,92204780.0,9976011.0,14449772.0,1442575.6,242.43217,143356420.0,207036320.0,47957.684,1137771.8,923165440.0,0.99221104
-1.0823114,-0.8570714,1.9347454,0.2041104,-0.49620777,-0.20351684,2.066279,-1.7031039,0.8005975,-0.21716745,1.6834451,-0.37174815,0.47666097,-1.6480653,-1.5253311,-1.4551846,1.0181977,-0.009362935,0.66158,0.47222903,0.07863813,0.99467444,-1.543248,-1.979264,0.20337601,1.4158612,0.3027822,0.5391989,-0.2096757,-1.5124453,-0.9041946,-0.33616155,1.2486168,-1.5076075,0.066940665,0.6703129,-1.7938087,-0.785717,-0.957167,0.18318476,-0.5773407,0.43358073,-1.6431471,0.7829779,0.4498843,-0.27669466,0.99060607,1.4858857,0.8016785,0.14468719,1390702000.0,7059609000.0,659352200.0,11876569000.0,92655100.0,10045893.0,14566635.0,1451572.9,243.91422,144153140.0,208344000.0,47979.637,1139326.5,920695740.0,0.9938679
-1.0822883,-0.8570498,1.9347627,0.20412804,-0.49620175,-0.20349365,2.0662966,-1.7030638,0.80062187,-0.21712619,1.6834706,-0.3717147,0.4766929,-1.6480428,-1.5252805,-1.455364,1.0182269,-0.009352905,0.6616115,0.47207934,0.0786537,0.9947106,-1.5432112,-1.9792262,0.20341147,1.4158778,0.3028021,0.5392278,-0.20967603,-1.5126348,-0.90417546,-0.3361379,1.2486775,-1.5075704,0.06700226,0.67023927,-1.7937565,-0.7856932,-0.95736176,0.18306723,-0.57732743,0.43360958,-1.6431378,0.783007,0.44991753,-0.27664447,0.9906542,1.4859033,0.8016068,0.14472578,1401684500.0,7102003000.0,660929500.0,11963226000.0,93108260.0,10116356.0,14684596.0,1460638.9,245.40407,144955220.0,209661630.0,48001.61,1140883.2,918227100.0,0.99552894
-1.0822651,-0.8570281,1.9347801,0.20414577,-0.49619573,-0.20347033,2.0663142,-1.7030237,0.8006465,-0.21708469,1.6834962,-0.37168112,0.47672498,-1.64802,-1.5252296,-1.4555428,1.0182563,-0.009342854,0.6616432,0.47193033,0.07866939,0.9947471,-1.5431741,-1.9791882,0.20344718,1.4158945,0.30282202,0.5392568,-0.20967633,-1.5128237,-0.90415627,-0.33611405,1.2487389,-1.5075331,0.0670642,0.67016584,-1.7937039,-0.7856693,-0.957556,0.18294986,-0.5773141,0.43363857,-1.6431284,0.78303635,0.44995093,-0.27659398,0.9907026,1.4859208,0.8015351,0.1447647,1412772400.0,7144724000.0,662513000.0,12050657000.0,93564330.0,10187435.0,14803700.0,1469775.5,246.9024,145763150.0,210989780.0,48023.61,1142442.8,915761500.0,0.99719465
-1.0822418,-0.8570063,1.9347978,0.20416357,-0.49618965,-0.20344685,2.066332,-1.7029831,0.80067134,-0.21704294,1.683522,-0.37164736,0.4767573,-1.6479971,-1.5251783,-1.4557208,1.0182859,-0.009332773,0.6616752,0.4717821,0.078685194,0.9947839,-1.5431368,-1.9791499,0.20348315,1.4159113,0.302842,0.53928596,-0.20967664,-1.5130122,-0.904137,-0.3360901,1.2488008,-1.5074954,0.06712651,0.67009276,-1.7936507,-0.78564537,-0.95774966,0.18283264,-0.57730067,0.43366766,-1.6431191,0.78306574,0.44998452,-0.27654317,0.9907515,1.4859384,0.8014636,0.14480391,1423965800.0,7187760000.0,664103100.0,12138860000.0,94023360.0,10259121.0,14923951.0,1478984.2,248.40895,146576800.0,212328430.0,48045.633,1144004.1,913298200.0,0.9988651
-1.0822183,-0.8569844,1.9348154,0.20418143,-0.4961835,-0.20342322,2.06635,-1.7029425,0.8006963,-0.21700093,1.6835479,-0.3716134,0.47678977,-1.6479741,-1.5251268,-1.4558982,1.0183157,-0.009322672,0.66170746,0.47163454,0.078701116,0.99482095,-1.5430994,-1.9791116,0.20351936,1.4159284,0.30286208,0.5393152,-0.20967694,-1.5132002,-0.9041177,-0.33606595,1.2488633,-1.5074575,0.067189194,0.6700199,-1.7935973,-0.7856212,-0.9579427,0.18271558,-0.57728726,0.43369693,-1.6431097,0.7830953,0.45001826,-0.27649206,0.9908008,1.4859562,0.8013922,0.14484343,1435266800.0,7231129000.0,665699800.0,12227857000.0,94485464.0,10331445.0,15045384.0,1488267.1,249.92407,147396510.0,213677920.0,48067.68,1145568.0,910836800.0,1.0005403
-1.0821946,-0.8569624,1.9348332,0.20419936,-0.49617738,-0.20339943,2.066368,-1.7029016,0.8007215,-0.2169587,1.6835738,-0.3715793,0.47682247,-1.6479509,-1.525075,-1.4560748,1.0183456,-0.009312537,0.66174,0.47148776,0.07871714,0.99485826,-1.5430617,-1.9790729,0.20355582,1.4159455,0.3028822,0.53934467,-0.20967725,-1.5133876,-0.9040984,-0.33604166,1.2489266,-1.5074192,0.067252226,0.6699474,-1.7935433,-0.785597,-0.9581352,0.18259868,-0.5772738,0.43372628,-1.6431003,0.78312504,0.45005214,-0.27644065,0.9908505,1.4859742,0.80132085,0.14488326,1446674400.0,7274816000.0,667302850.0,12317628000.0,94950504.0,10404377.0,15167980.0,1497621.2,251.44725,148221980.0,215037870.0,48089.754,1147133.8,908378100.0,1.0022199
-1.0821707,-0.8569402,1.934851,0.20421736,-0.4961712,-0.2033755,2.0663862,-1.7028606,0.8007469,-0.21691622,1.6835998,-0.37154505,0.47685534,-1.6479276,-1.5250229,-1.4562508,1.0183758,-0.009302385,0.6617728,0.47134167,0.078733295,0.99489594,-1.5430238,-1.9790341,0.20359254,1.4159628,0.30290237,0.5393742,-0.20967756,-1.5135746,-0.9040789,-0.33601722,1.2489904,-1.5073806,0.06731564,0.6698751,-1.793489,-0.78557265,-0.9583272,0.1824819,-0.57726026,0.4337558,-1.6430907,0.78315485,0.4500862,-0.2763889,0.9909006,1.4859922,0.80124956,0.14492339,1458190300.0,7318838000.0,668912260.0,12408198000.0,95418580.0,10477946.0,15291756.0,1507050.0,252.97894,149053420.0,216408600.0,48111.85,1148702.0,905921600.0,1.0039046
-1.0821468,-0.856918,1.9348692,0.20423543,-0.49616498,-0.20335141,2.0664046,-1.7028192,0.8007725,-0.21687348,1.683626,-0.3715106,0.47688842,-1.6479043,-1.5249705,-1.456426,1.0184062,-0.009292204,0.66180587,0.4711963,0.07874957,0.9949339,-1.5429857,-1.978995,0.20362952,1.4159802,0.3029226,0.5394039,-0.20967786,-1.513761,-0.9040594,-0.33599263,1.249055,-1.5073417,0.06737942,0.6698031,-1.7934341,-0.7855482,-0.9585185,0.18236528,-0.5772467,0.4337854,-1.6430813,0.7831848,0.45012042,-0.27633688,0.9909511,1.4860103,0.80117834,0.14496385,1469817200.0,7363192000.0,670528260.0,12499587000.0,95889720.0,10552157.0,15416750.0,1516553.4,254.51912,149890900.0,217790450.0,48133.973,1150272.5,903467100.0,1.005594
-1.0821227,-0.8568956,1.9348873,0.20425358,-0.49615872,-0.20332713,2.066423,-1.7027777,0.8007983,-0.21683046,1.6836523,-0.37147596,0.4769217,-1.6478807,-1.5249178,-1.4566008,1.0184367,-0.009281992,0.66183925,0.4710516,0.078765966,0.9949721,-1.5429474,-1.9789556,0.20366678,1.4159979,0.30294293,0.5394338,-0.20967817,-1.5139471,-0.90403986,-0.33596787,1.2491202,-1.5073024,0.06744361,0.6697313,-1.793379,-0.78552365,-0.95870936,0.1822488,-0.57723314,0.43381518,-1.6430718,0.7832149,0.45015484,-0.27628452,0.9910021,1.4860287,0.8011072,0.14500463,1481560300.0,7407898000.0,672151740.0,12591820000.0,96364110.0,10627044.0,15543002.0,1526136.5,256.06815,150734820.0,219183890.0,48156.133,1151845.9,901014460.0,1.0072889
-1.0820985,-0.8568732,1.9349055,0.20427181,-0.4961524,-0.20330273,2.0664415,-1.7027359,0.80082434,-0.2167872,1.6836786,-0.37144116,0.4769552,-1.647857,-1.5248648,-1.4567747,1.0184673,-0.00927176,0.6618729,0.47090763,0.07878248,0.9950107,-1.5429088,-1.9789162,0.20370428,1.4160155,0.30296332,0.5394637,-0.20967849,-1.5141327,-0.90402025,-0.33594295,1.2491863,-1.5072628,0.06750815,0.66965985,-1.7933232,-0.785499,-0.9588996,0.18213242,-0.57721955,0.4338451,-1.6430622,0.7832452,0.45018938,-0.27623183,0.9910535,1.486047,0.8010362,0.14504573,1493414500.0,7452941300.0,673781250.0,12684869000.0,96841630.0,10702578.0,15670480.0,1535794.8,257.6256,151584700.0,220588340.0,48178.31,1153421.2,898563650.0,1.0089886
-1.082074,-0.8568506,1.934924,0.20429009,-0.49614608,-0.20327814,2.0664601,-1.7026939,0.8008506,-0.2167437,1.6837052,-0.37140617,0.4769889,-1.6478331,-1.5248115,-1.456948,1.0184983,-0.009261492,0.66190684,0.47076437,0.07879911,0.9950496,-1.54287,-1.9788764,0.20374207,1.4160334,0.30298376,0.53949386,-0.2096788,-1.5143179,-0.9040005,-0.33591786,1.2492529,-1.5072229,0.0675731,0.6695886,-1.793267,-0.7854742,-0.95908934,0.18201622,-0.5772059,0.43387514,-1.6430527,0.7832756,0.45022413,-0.27617878,0.9911053,1.4860656,0.8009652,0.14508717,1505385500.0,7498334000.0,675417900.0,12778772000.0,97322310.0,10778787.0,15799226.0,1545532.0,259.1917,152440940.0,222004260.0,48200.51,1154999.1,896115140.0,1.0106937
-1.0820494,-0.8568279,1.9349425,0.20430847,-0.4961397,-0.2032534,2.066479,-1.7026517,0.800877,-0.21669991,1.6837318,-0.371371,0.47702283,-1.6478091,-1.524758,-1.4571207,1.0185294,-0.009251203,0.6619411,0.47062176,0.07881588,0.99508876,-1.5428311,-1.9788364,0.20378013,1.4160515,0.3030043,0.53952414,-0.20967911,-1.5145025,-0.90398073,-0.33589262,1.2493201,-1.5071826,0.067638434,0.66951764,-1.7932103,-0.78544927,-0.9592785,0.18190013,-0.5771922,0.4339053,-1.6430432,0.7833061,0.45025906,-0.27612543,0.9911576,1.4860843,0.80089426,0.14512892,1517473500.0,7544078000.0,677061300.0,12873523000.0,97806240.0,10855672.0,15929250.0,1555348.1,260.76666,153303540.0,223431760.0,48222.746,1156579.5,893667840.0,1.012404
-1.0820247,-0.85680515,1.9349612,0.2043269,-0.4961333,-0.20322849,2.0664978,-1.7026092,0.8009036,-0.21665587,1.6837585,-0.37133566,0.47705692,-1.6477851,-1.5247041,-1.4572927,1.0185608,-0.009240879,0.6619756,0.4704799,0.07883277,0.9951283,-1.5427918,-1.9787962,0.20381847,1.4160696,0.3030249,0.53955454,-0.20967942,-1.5146867,-0.9039609,-0.3358672,1.2493882,-1.507142,0.06770416,0.66944695,-1.7931532,-0.7854242,-0.9594672,0.1817842,-0.5771785,0.43393564,-1.6430335,0.7833368,0.45029414,-0.27607176,0.99121034,1.486103,0.80082345,0.14517102,1529678000.0,7590172700.0,678711900.0,12969134000.0,98293390.0,10933242.0,16060544.0,1565242.2,262.34995,154172480.0,224870780.0,48245.008,1158162.1,891223740.0,1.0138637
-1.0819998,-0.8567822,1.9349799,0.20434542,-0.49612683,-0.20320341,2.0665166,-1.7025665,0.8009305,-0.21661153,1.6837854,-0.37130013,0.47709125,-1.6477607,-1.5246499,-1.457464,1.0185922,-0.009230528,0.66201043,0.47033864,0.07884979,0.9951681,-1.5427523,-1.9787558,0.20385708,1.416088,0.30304554,0.5395851,-0.20967974,-1.5148704,-0.903941,-0.33584163,1.2494571,-1.5071009,0.0677703,0.6693765,-1.7930956,-0.785399,-0.9596553,0.18166837,-0.5771647,0.4339661,-1.6430238,0.78336763,0.4503294,-0.27601776,0.9912635,1.486122,0.8007527,0.14521347,1542007000.0,7636641300.0,680369700.0,13065649000.0,98783990.0,11011517.0,16193191.0,1575221.1,263.9426,155048160.0,226322030.0,48267.3,1159747.8,888780160.0,1.0151179
-1.0819746,-0.8567592,1.9349989,0.20436402,-0.49612033,-0.20317815,2.066536,-1.7025236,0.80095756,-0.21656694,1.6838124,-0.3712644,0.47712582,-1.6477363,-1.5245953,-1.4576348,1.018624,-0.009220158,0.6620456,0.47019807,0.07886694,0.99520826,-1.5427126,-1.9787152,0.20389599,1.4161065,0.30306628,0.53961587,-0.20968005,-1.5150539,-0.903921,-0.33581585,1.2495266,-1.5070596,0.067836866,0.6693063,-1.7930374,-0.78537375,-0.9598429,0.18155265,-0.5771509,0.4339967,-1.6430142,0.7833986,0.45036486,-0.27596337,0.99131715,1.4861412,0.800682,0.14525627,1554458000.0,7683480600.0,682034750.0,13163069000.0,99277976.0,11090517.0,16327193.0,1585282.5,265.54428,155930510.0,227785540.0,48289.63,1161336.2,886338400.0,1.0163722
-1.0819494,-0.856736,1.935018,0.2043827,-0.4961138,-0.20315273,2.066555,-1.7024804,0.80098486,-0.21652205,1.6838394,-0.3712285,0.47716057,-1.6477118,-1.5245404,-1.4578049,1.0186559,-0.009209751,0.66208106,0.47005817,0.07888423,0.9952488,-1.5426726,-1.9786743,0.20393518,1.4161252,0.3030871,0.53964674,-0.20968036,-1.5152367,-0.9039009,-0.33578992,1.249597,-1.5070177,0.06790383,0.66923636,-1.7929788,-0.7853483,-0.96003,0.18143708,-0.57713705,0.43402746,-1.6430045,0.78342974,0.4504005,-0.27590865,0.9913713,1.4861604,0.8006114,0.1452994,1567032000.0,7730683000.0,683707300.0,13261374000.0,99775270.0,11170214.0,16462516.0,1595427.2,267.15466,156819440.0,229261070.0,48311.984,1162927.1,883898900.0,1.0176259
-1.081924,-0.85671276,1.935037,0.20440145,-0.49610725,-0.20312713,2.0665746,-1.7024369,0.8010124,-0.2164769,1.6838667,-0.3711924,0.47719556,-1.647687,-1.5244853,-1.4579743,1.0186881,-0.009199313,0.6621168,0.469919,0.07890165,0.9952896,-1.5426325,-1.978633,0.20397465,1.416144,0.30310795,0.5396778,-0.20968068,-1.5154191,-0.9038808,-0.3357638,1.249668,-1.5069757,0.06797121,0.6691667,-1.7929196,-0.7853227,-0.9602165,0.18132162,-0.57712317,0.43405837,-1.6429949,0.78346103,0.4504363,-0.27585357,0.9914259,1.4861797,0.8005408,0.1453429,1579730700.0,7778256000.0,685386900.0,13360591000.0,100275980.0,11250640.0,16599206.0,1605654.4,268.7739,157715140.0,230748750.0,48334.37,1164520.4,881461200.0,1.0188794
