0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,target_y
-0.37858054,0.07697581,1.6205928,0.036512163,-0.19841877,0.9142308,-0.120942935,-1.1463944,0.8348586,0.50845575,-1.8351135,-1.2778805,-0.27292758,-1.3542494,-1.5936165,-0.25722852,-0.15016317,-0.033674724,0.42637688,1.8584367,0.54411864,1.592788,-1.3931351,-0.57357025,0.47537017,-0.14451584,-1.3525488,0.8315518,0.47649378,1.8280735,-0.025962923,-2.1980505,-1.2467206,-2.3792615,1.0214496,1.1429304,2.1159728,-0.26450297,-0.520223,0.96037287,0.8696881,-0.7817715,-0.088253066,0.7272307,-0.6799408,-1.2063968,-0.4990357,-1.409561,1.3836313,-0.7885225,1.0113108,27508322000.0,63790340000.0,8605424000.0,116996020000.0,6396610000.0,1396421100.0,3236327700.0,315274180.0,78.36941,1806729500.0,5833950700.0,754.94037,30204.45,82215715000.0,1.2462271
-0.37853336,0.07704847,1.6206748,0.03659064,-0.19838877,0.91428584,-0.12089719,-1.1463196,0.834949,0.50852436,-1.835218,-1.2778136,-0.27289465,-1.3542006,-1.593541,-0.25717682,-0.150102,-0.033634763,0.4264437,1.8584985,0.5442095,1.5928066,-1.3930794,-0.57350737,0.47540417,-0.1444467,-1.3524423,0.83163863,0.476561,1.8281605,-0.025876697,-2.19798,-1.2466513,-2.3791804,1.0215392,1.143022,2.1160276,-0.26444736,-0.52014375,0.96039754,0.8697166,-0.7817368,-0.088169836,0.727211,-0.67983884,-1.2062919,-0.4989171,-1.4095054,1.3837188,-0.7884731,1.0113757,27664134000.0,64389722000.0,8693188000.0,118220490000.0,6435921000.0,1396821100.0,3256167200.0,317406100.0,78.644714,1836759800.0,5867903000.0,756.3299,30204.756,82654770000.0,1.2475508
-0.3784897,0.077115834,1.6207508,0.036663342,-0.19836095,0.91433686,-0.12085492,-1.1462504,0.83503276,0.50858796,-1.8353142,-1.2777516,-0.27286413,-1.3541553,-1.5934709,-0.25712878,-0.1500453,-0.03359773,0.42650568,1.8585558,0.5442939,1.592824,-1.3930278,-0.573449,0.47543573,-0.14438255,-1.3523436,0.83171934,0.47662336,1.8282412,-0.025796803,-2.1979148,-1.246587,-2.379105,1.0216224,1.1431068,2.1160784,-0.2643959,-0.5200702,0.9604204,0.86974305,-0.78170466,-0.08809246,0.7271928,-0.6797443,-1.2061945,-0.498807,-1.409454,1.3838003,-0.7884276,1.0114356,27808455000.0,64946876000.0,8774824000.0,119359865000.0,6472346600.0,1397189000.0,3274552600.0,319382800.0,78.89925,1864868600.0,5899358700.0,757.6177,30205.043,83061350000.0,1.2486815
-0.37844664,0.07718243,1.620826,0.036735173,-0.19833343,0.91438735,-0.12081328,-1.1461821,0.8351156,0.50865084,-1.8354084,-1.2776904,-0.27283394,-1.3541105,-1.5934016,-0.25708118,-0.14998925,-0.033561137,0.4265669,1.8586125,0.5443774,1.5928411,-1.392977,-0.5733914,0.47546697,-0.14431906,-1.3522459,0.8317993,0.47668502,1.828321,-0.025717828,-2.1978507,-1.2465236,-2.3790305,1.0217048,1.1431909,2.1161284,-0.26434508,-0.5199975,0.9604431,0.8697692,-0.7816731,-0.088015765,0.727175,-0.6796509,-1.2060981,-0.49869806,-1.4094033,1.383881,-0.7883826,1.0114949,27951020000.0,65498997000.0,8855788000.0,120490110000.0,6508339700.0,1397551500.0,3292721700.0,321337250.0,79.150276,1892911600.0,5930432000.0,758.89087,30205.324,83462770000.0,1.2498021
-0.37840348,0.07724935,1.6209015,0.03680731,-0.19830577,0.9144381,-0.120771594,-1.1461134,0.8351988,0.508714,-1.8355025,-1.2776291,-0.27280357,-1.3540655,-1.5933316,-0.25703326,-0.14993294,-0.033524394,0.42662838,1.8586695,0.5444614,1.5928584,-1.3929261,-0.57333344,0.47549835,-0.14425522,-1.3521479,0.8318799,0.476747,1.8284013,-0.025638485,-2.1977863,-1.24646,-2.3789554,1.0217876,1.1432754,2.1161788,-0.26429412,-0.5199244,0.96046585,0.86979556,-0.78164136,-0.08793851,0.7271572,-0.6795571,-1.2060008,-0.49858847,-1.4093524,1.3839623,-0.7883376,1.0115545,28094140000.0,66055102000.0,8937395000.0,121629650000.0,6544486400.0,1397913200.0,3310968300.0,323300830.0,79.40191,1921340800.0,5961628000.0,760.17004,30205.61,83865680000.0,1.2509305
-0.3783595,0.07731772,1.6209787,0.036880963,-0.19827749,0.91449004,-0.120729156,-1.1460433,0.8352838,0.5087785,-1.835598,-1.2775666,-0.27277255,-1.3540194,-1.59326,-0.2569842,-0.1498754,-0.033486884,0.4266912,1.8587278,0.5445475,1.5928762,-1.3928741,-0.57327425,0.47553048,-0.14418992,-1.3520478,0.8319624,0.47681037,1.8284833,-0.025557434,-2.1977208,-1.246395,-2.3788788,1.0218724,1.1433618,2.1162302,-0.2642421,-0.5198497,0.96048915,0.8698225,-0.78160906,-0.087859355,0.72713906,-0.6794613,-1.2059013,-0.49847636,-1.4093006,1.3840455,-0.7882917,1.0116153,28240250000.0,66624630000.0,9021037000.0,122797920000.0,6581400600.0,1398281700.0,3329602300.0,325307520.0,79.658394,1950650200.0,5993479000.0,761.4773,30205.898,84276730000.0,1.2520864
-0.37831464,0.07738757,1.6210575,0.036956176,-0.19824858,0.91454303,-0.120685965,-1.1459719,0.83537066,0.50884444,-1.8356947,-1.2775028,-0.27274084,-1.3539724,-1.5931867,-0.256934,-0.14981662,-0.033448573,0.42675534,1.8587874,0.54463553,1.5928944,-1.3928212,-0.5732138,0.47556332,-0.14412317,-1.3519454,0.83204687,0.47687513,1.8285673,-0.025474658,-2.197654,-1.2463286,-2.3788004,1.0219592,1.1434501,2.1162827,-0.26418906,-0.5197735,0.960513,0.86985004,-0.7815762,-0.08777828,0.72712064,-0.67936337,-1.2057993,-0.4983617,-1.4092478,1.3841307,-0.78824496,1.0116774,28389388000.0,67207940000.0,9106761000.0,123995590000.0,6619095000.0,1398655400.0,3348630300.0,327357300.0,79.9197,1980868200.0,6025993000.0,762.8123,30206.195,84696190000.0,1.2532701
-0.37826893,0.077458926,1.6211381,0.037032936,-0.19821903,0.9145973,-0.12064198,-1.1458989,0.8354593,0.5089118,-1.8357928,-1.2774377,-0.27270842,-1.3539243,-1.5931118,-0.25688258,-0.14975658,-0.033409465,0.42682087,1.8588483,0.54472566,1.592913,-1.3927673,-0.57315207,0.47559687,-0.14405489,-1.351841,0.8321334,0.4769413,1.8286531,-0.025390105,-2.197586,-1.2462608,-2.3787203,1.0220478,1.1435405,2.1163363,-0.26413494,-0.5196955,0.9605373,0.86987823,-0.7815427,-0.08769523,0.727102,-0.6792635,-1.2056949,-0.49824443,-1.4091939,1.384218,-0.78819734,1.0117408,28541626000.0,67805320000.0,9194615000.0,125223430000.0,6657583600.0,1399035300.0,3368059100.0,329451840.0,80.18595,2012027400.0,6059183600.0,764.17664,30206.498,85124170000.0,1.2544825
-0.37822232,0.077531874,1.6212205,0.03711137,-0.1981888,0.9146527,-0.120597176,-1.1458244,0.83554995,0.50898063,-1.8358922,-1.2773713,-0.27267528,-1.353875,-1.593035,-0.25682992,-0.1496952,-0.033369508,0.42688784,1.8589107,0.5448179,1.5929321,-1.3927124,-0.5730889,0.47563124,-0.14398503,-1.3517342,0.8322221,0.47700897,1.8287408,-0.025303693,-2.1975167,-1.2461915,-2.3786383,1.0221385,1.143633,2.1163912,-0.2640797,-0.5196158,0.9605622,0.8699071,-0.78150856,-0.08761009,0.727083,-0.67916137,-1.205588,-0.49812442,-1.4091389,1.3843075,-0.7881488,1.0118057,28697125000.0,68417495000.0,9284725000.0,126483090000.0,6696907300.0,1399421700.0,3387913200.0,331592800.0,80.457535,2044182800.0,6093084000.0,765.57086,30206.809,85561090000.0,1.2557249
-0.37817478,0.07760645,1.6213048,0.037191488,-0.19815788,0.9147094,-0.12055154,-1.1457484,0.83564264,0.50905097,-1.835993,-1.2773036,-0.27264136,-1.3538247,-1.5929563,-0.256776,-0.14963247,-0.03332869,0.42695627,1.8589745,0.54491234,1.5929518,-1.3926564,-0.5730244,0.47566637,-0.14391355,-1.3516251,0.83231294,0.47707817,1.8288306,-0.025215374,-2.1974459,-1.2461208,-2.3785543,1.0222313,1.1437277,2.116447,-0.26402333,-0.51953435,0.96058774,0.8699366,-0.7814738,-0.08752285,0.72706383,-0.679057,-1.2054783,-0.49800164,-1.4090829,1.384399,-0.78809935,1.0118718,28855890000.0,69044830000.0,9377125000.0,127775260000.0,6737078300.0,1399813800.0,3408193800.0,333781150.0,80.73429,2077364100.0,6127705000.0,766.9961,30207.121,86007080000.0,1.2569982
-0.37812632,0.07768266,1.6213908,0.03727333,-0.19812626,0.9147674,-0.120505095,-1.1456708,0.8357373,0.50912285,-1.8360953,-1.2772346,-0.27260667,-1.3537732,-1.5928757,-0.25672075,-0.14956835,-0.033286996,0.42702618,1.8590397,0.5450091,1.5929718,-1.3925993,-0.57295847,0.47570232,-0.14384042,-1.3515136,0.83240604,0.47714892,1.8289225,-0.025125133,-2.1973739,-1.2460486,-2.3784685,1.0223264,1.1438245,2.1165042,-0.2639658,-0.5194511,0.96061385,0.8699668,-0.78143835,-0.0874334,0.7270443,-0.67895037,-1.2053659,-0.49787593,-1.4090258,1.384493,-0.788049,1.0119394,29018070000.0,69687740000.0,9471902000.0,129100890000.0,6778121000.0,1400212400.0,3428913400.0,336018340.0,81.016495,2111610400.0,6163068400.0,768.4529,30207.445,86462390000.0,1.2583033
-0.37807897,0.077757314,1.6214752,0.03735343,-0.19809528,0.91482425,-0.12045976,-1.1455947,0.83583003,0.50919324,-1.8361946,-1.277167,-0.2725727,-1.3537228,-1.5927966,-0.25666654,-0.14950557,-0.033246193,0.42709464,1.8591036,0.54510397,1.5929916,-1.3925437,-0.57289386,0.47573757,-0.14376873,-1.3514044,0.8324975,0.47721824,1.8290125,-0.025036784,-2.1973038,-1.2459779,-2.3783846,1.0224195,1.1439192,2.11656,-0.26390952,-0.5193695,0.9606394,0.8699964,-0.7814038,-0.08734555,0.72702533,-0.678846,-1.2052556,-0.49775273,-1.4089699,1.3845853,-0.78799975,1.0120057,29176721000.0,70318920000.0,9565026000.0,130403840000.0,6818284500.0,1400600600.0,3449194000.0,338209280.0,81.2921,2145472400.0,6197665300.0,769.8793,30207.762,86907585000.0,1.2595845
-0.37803397,0.07782841,1.6215556,0.037429675,-0.19806574,0.91487837,-0.12041673,-1.1455225,0.8359183,0.5092603,-1.8362885,-1.2771028,-0.2725403,-1.3536748,-1.5927211,-0.2566148,-0.14944576,-0.033207342,0.42715982,1.8591645,0.5451945,1.5930104,-1.3924906,-0.57283235,0.47577116,-0.14370038,-1.3513005,0.83258474,0.4772843,1.8290982,-0.024952628,-2.1972368,-1.2459106,-2.3783042,1.0225083,1.1440097,2.1166134,-0.26385602,-0.51929176,0.96066374,0.8700247,-0.7813709,-0.08726164,0.7270073,-0.67874664,-1.2051502,-0.4976352,-1.4089168,1.3846734,-0.787953,1.0120687,29327722000.0,70921690000.0,9654017000.0,131649405000.0,6856531000.0,1400968400.0,3468503600.0,340296300.0,81.55398,2178031000.0,6230600000.0,771.2384,30208.064,87331220000.0,1.2608083
-0.37798965,0.077898584,1.621635,0.0375049,-0.19803658,0.91493183,-0.120374426,-1.1454512,0.83600545,0.5093265,-1.8363805,-1.2770395,-0.2725083,-1.3536272,-1.5926465,-0.25656363,-0.14938673,-0.033169024,0.42722416,1.8592247,0.54528403,1.593029,-1.3924385,-0.57277167,0.47580436,-0.14363284,-1.351198,0.8326711,0.47734955,1.829183,-0.024869584,-2.1971712,-1.2458442,-2.378225,1.0225961,1.1440991,2.1166658,-0.26380327,-0.51921505,0.9606878,0.87005264,-0.7813386,-0.08717861,0.72698975,-0.6786486,-1.205046,-0.49751908,-1.4088646,1.3847604,-0.787907,1.0121309,29476633000.0,71517905000.0,9742105000.0,132882620000.0,6894254600.0,1401330200.0,3487549400.0,342355940.0,81.81179,2210447000.0,6263072300.0,772.57947,30208.36,87748690000.0,1.2620189
-0.3779445,0.077970244,1.6217159,0.037581638,-0.19800678,0.9149865,-0.12033137,-1.1453785,0.83609444,0.50939405,-1.8364737,-1.2769752,-0.27247563,-1.3535787,-1.5925701,-0.25651127,-0.14932646,-0.033129916,0.4272898,1.8592861,0.5453756,1.5930482,-1.3923855,-0.5727097,0.47583827,-0.14356382,-1.3510932,0.8327595,0.47741616,1.8292695,-0.024784822,-2.1971042,-1.2457765,-2.378144,1.0226858,1.1441904,2.1167195,-0.2637495,-0.51913667,0.96071243,0.8700812,-0.7813056,-0.08709361,0.72697186,-0.6785485,-1.2049394,-0.49740037,-1.4088113,1.3848495,-0.78786016,1.0121944,29628540000.0,72128140000.0,9832334000.0,134146120000.0,6932753400.0,1401696300.0,3506990000.0,344459040.0,82.0744,2243842300.0,6296209400.0,773.9487,30208.664,88174486000.0,1.2632582
-0.37789848,0.07804343,1.6217988,0.037659973,-0.19797634,0.9150423,-0.12028755,-1.1453043,0.8361853,0.5094631,-1.8365682,-1.2769095,-0.27244225,-1.3535292,-1.592492,-0.25645772,-0.14926493,-0.033090007,0.42735684,1.8593489,0.5454692,1.5930678,-1.3923314,-0.57264644,0.47587293,-0.14349328,-1.3509864,0.83285,0.47748423,1.8293581,-0.024698267,-2.197036,-1.2457074,-2.3780613,1.0227776,1.1442838,2.116774,-0.26369467,-0.5190567,0.9607376,0.87011033,-0.7812721,-0.08700657,0.7269537,-0.6784463,-1.2048302,-0.49727902,-1.4087571,1.3849409,-0.7878125,1.0122591,29783556000.0,72752880000.0,9924767000.0,135440940000.0,6972049000.0,1402069000.0,3526833000.0,346607140.0,82.34192,2278257700.0,6330019000.0,775.34717,30208.973,88608825000.0,1.2645271
-0.3778516,0.07811822,1.6218834,0.037739966,-0.19794519,0.9150994,-0.12024292,-1.1452286,0.83627814,0.5095335,-1.836664,-1.2768424,-0.2724081,-1.3534784,-1.592412,-0.25640285,-0.14920203,-0.03304924,0.4274253,1.8594131,0.54556507,1.5930878,-1.3922763,-0.57258177,0.4759084,-0.14342113,-1.350877,0.83294266,0.4775538,1.8294486,-0.024609834,-2.1969666,-1.2456368,-2.3779767,1.0228714,1.1443793,2.1168299,-0.26363873,-0.5189749,0.96076334,0.8701402,-0.78123796,-0.086917385,0.72693527,-0.6783419,-1.2047184,-0.49715486,-1.4087017,1.3850343,-0.78776383,1.0123254,29941815000.0,73392800000.0,10019524000.0,136768586000.0,7012185600.0,1402448000.0,3547101400.0,348802140.0,82.61463,2313747000.0,6364548000.0,776.77625,30209.29,89052004000.0,1.2658271
-0.3778038,0.07819462,1.6219698,0.037821636,-0.19791338,0.91515774,-0.120197505,-1.1451513,0.8363729,0.5096056,-1.8367611,-1.276774,-0.27237323,-1.3534266,-1.5923301,-0.2563467,-0.1491378,-0.03300763,0.42749524,1.8594788,0.5456632,1.5931083,-1.3922201,-0.5725157,0.47594464,-0.14334734,-1.3507656,0.8330376,0.47762492,1.8295411,-0.024519514,-2.1968958,-1.2455648,-2.3778903,1.0229673,1.1444769,2.1168869,-0.26358166,-0.5188913,0.9607896,0.8701708,-0.78120315,-0.08682602,0.72691655,-0.67823535,-1.2046038,-0.49702787,-1.4086453,1.38513,-0.7877143,1.012393,30103364000.0,74048094000.0,10116623000.0,138129540000.0,7053164000.0,1402832300.0,3567793700.0,351044300.0,82.89248,2350340000.0,6399782400.0,778.23596,30209.611,89504170000.0,1.2671586
-0.37775508,0.0782727,1.6220582,0.03790505,-0.19788083,0.91521734,-0.12015126,-1.1450723,0.8364698,0.50967914,-1.8368596,-1.2767044,-0.27233753,-1.3533736,-1.5922462,-0.2562892,-0.14907216,-0.032965124,0.4275667,1.859546,0.5457636,1.5931294,-1.392163,-0.5724482,0.47598174,-0.14327186,-1.3506516,0.83313483,0.47769764,1.8296357,-0.024427237,-2.1968238,-1.2454913,-2.3778017,1.0230654,1.1445768,2.116945,-0.26352343,-0.51880586,0.9608165,0.870202,-0.78116775,-0.0867324,0.7268976,-0.67812645,-1.2044865,-0.49689797,-1.4085878,1.3852282,-0.7876639,1.012462,30268287000.0,74719380000.0,10216174000.0,139525160000.0,7095013400.0,1403223000.0,3588930000.0,353335550.0,83.1757,2388084000.0,6435761000.0,779.7277,30209.941,89965590000.0,1.2685229
-0.37770537,0.07835251,1.6221485,0.037990257,-0.19784755,0.9152784,-0.12010418,-1.1449919,0.83656883,0.50975436,-1.8369594,-1.2766334,-0.27230105,-1.3533194,-1.5921602,-0.2562303,-0.14900506,-0.0329217,0.42763972,1.8596146,0.54586643,1.593151,-1.3921046,-0.57237923,0.47601968,-0.14319463,-1.3505352,0.83323455,0.47777197,1.8297325,-0.024332926,-2.1967504,-1.245416,-2.3777113,1.023166,1.144679,2.1170046,-0.26346397,-0.51871854,0.96084404,0.870234,-0.7811316,-0.08663643,0.7268783,-0.6780152,-1.2043662,-0.49676502,-1.4085292,1.3853287,-0.78761244,1.0125326,30436706000.0,75407270000.0,10318265000.0,140956800000.0,7137766400.0,1403620400.0,3610520800.0,355677700.0,83.46441,2427034600.0,6472507000.0,781.2525,30210.277,90436660000.0,1.2699213
-0.37765586,0.078432456,1.622239,0.03807564,-0.19781418,0.9153395,-0.12005735,-1.1449113,0.836668,0.5098298,-1.8370597,-1.2765626,-0.2722644,-1.353265,-1.5920737,-0.25617102,-0.14893799,-0.03287827,0.4277128,1.8596835,0.5459697,1.5931727,-1.3920468,-0.5723103,0.4760578,-0.14311695,-1.3504186,0.83333504,0.4778465,1.8298295,-0.024238382,-2.1966772,-1.245341,-2.3776202,1.0232668,1.1447815,2.1170642,-0.26340458,-0.5186311,0.9608716,0.87026614,-0.78109574,-0.08653981,0.72685844,-0.6779041,-1.2042453,-0.49663153,-1.4084705,1.3854299,-0.7875612,1.0126032,30606072000.0,76101980000.0,10421463000.0,142406630000.0,7180730000.0,1403999900.0,3632306700.0,358032740.0,83.75381,2466687500.0,6509507600.0,782.7802,30210.617,90909500000.0,1.2713305
-0.3776117,0.078505434,1.622322,0.038154066,-0.19778366,0.91539574,-0.12001579,-1.1448379,0.83675855,0.50989956,-1.837157,-1.2764997,-0.27223033,-1.3532155,-1.5919927,-0.25611606,-0.14887753,-0.032838788,0.42777938,1.8597462,0.54606473,1.5931929,-1.3919961,-0.5722484,0.47609305,-0.14304464,-1.3503121,0.8334295,0.47791466,1.8299174,-0.024151482,-2.196612,-1.2452728,-2.3775365,1.0233592,1.1448755,2.1171188,-0.2633507,-0.51855147,0.9608967,0.8702959,-0.78106415,-0.08645022,0.7268366,-0.6778045,-1.2041336,-0.49650875,-1.4084176,1.3855236,-0.78751487,1.0126673,30764990000.0,76759420000.0,10519307000.0,143792900000.0,7220817400.0,1404257500.0,3653109500.0,360231680.0,84.02229,2504659200.0,6544483000.0,784.179,30210.926,91349790000.0,1.2726457
-0.37756664,0.078580014,1.6224066,0.03823417,-0.19775248,0.91545314,-0.11997348,-1.144763,0.836851,0.5099708,-1.8372556,-1.2764357,-0.27219555,-1.3531647,-1.5919098,-0.25605974,-0.14881574,-0.03279847,0.4278474,1.8598104,0.546162,1.5932138,-1.3919444,-0.57218516,0.4761291,-0.14297064,-1.3502034,0.83352625,0.4779843,1.8300074,-0.024062706,-2.1965451,-1.2452031,-2.377451,1.0234537,1.1449718,2.1171749,-0.26329568,-0.5184701,0.9609223,0.87032634,-0.78103197,-0.08635841,0.7268145,-0.6777028,-1.2040193,-0.49638313,-1.4083635,1.3856194,-0.7874676,1.0127329,30927280000.0,77432990000.0,10619623000.0,145214520000.0,7261763000.0,1404519200.0,3674360800.0,362478800.0,84.29602,2543826700.0,6580195300.0,785.6084,30211.242,91799080000.0,1.2739495
-0.3775207,0.07865622,1.6224933,0.03831598,-0.19772059,0.91551185,-0.11993039,-1.1446866,0.83694553,0.5100436,-1.8373556,-1.2763704,-0.27215993,-1.3531128,-1.5918248,-0.2560021,-0.14875261,-0.032757293,0.42791685,1.8598759,0.5462616,1.593235,-1.3918917,-0.57212055,0.476166,-0.14289495,-1.3500923,0.8336254,0.47805554,1.8300995,-0.023972025,-2.1964772,-1.2451321,-2.3773634,1.0235504,1.1450703,2.1172318,-0.26323956,-0.51838696,0.9609485,0.87035745,-0.7809992,-0.08626435,0.72679204,-0.67759883,-1.2039021,-0.4962546,-1.4083084,1.3857177,-0.7874195,1.0127999,31092963000.0,78123000000.0,10722459000.0,146672580000.0,7303585300.0,1404784600.0,3696069600.0,364775460.0,84.57506,2584229600.0,6616664000.0,787.0687,30211.566,92257720000.0,1.2752811
-0.37747386,0.078734145,1.6225817,0.03839956,-0.19768795,0.91557187,-0.119886495,-1.1446085,0.8370421,0.510118,-1.837457,-1.2763038,-0.27212355,-1.3530598,-1.5917379,-0.25594306,-0.1486881,-0.032715224,0.4279879,1.859943,0.54636353,1.5932568,-1.3918381,-0.5720545,0.47620374,-0.1428175,-1.3499788,0.833727,0.47812834,1.8301936,-0.023879327,-2.196408,-1.2450595,-2.3772738,1.0236493,1.1451712,2.1172903,-0.26318228,-0.5183019,0.96097535,0.87038934,-0.78096575,-0.08616791,0.7267692,-0.6774927,-1.2037821,-0.49612308,-1.4082521,1.3858184,-0.7873705,1.0128683,31262237000.0,78830190000.0,10827948000.0,148168750000.0,7346316300.0,1405055500.0,3718255000.0,367123330.0,84.85963,2625928000.0,6653921300.0,788.5615,30211.896,92725950000.0,1.2766461
-0.37742606,0.078813806,1.6226723,0.038484946,-0.19765458,0.9156333,-0.11984176,-1.1445289,0.8371408,0.5101941,-1.8375599,-1.2762358,-0.2720863,-1.3530055,-1.5916487,-0.25588253,-0.14862214,-0.032672238,0.42806047,1.8600117,0.546468,1.5932792,-1.3917834,-0.57198703,0.47624236,-0.14273821,-1.3498628,0.83383113,0.47820285,1.8302901,-0.023784565,-2.1963375,-1.2449853,-2.377182,1.0237507,1.1452743,2.1173499,-0.26312378,-0.51821494,0.9610028,0.870422,-0.78093165,-0.086069025,0.726746,-0.6773842,-1.2036589,-0.49598843,-1.4081948,1.3859216,-0.7873205,1.0129381,31435174000.0,79555250000.0,10936183000.0,149704490000.0,7389992000.0,1405330300.0,3740935400.0,369524300.0,85.14983,2668981500.0,6691994000.0,790.0881,30212.234,93204130000.0,1.2780461
-0.37737733,0.07889525,1.6227648,0.038572226,-0.19762042,0.9156962,-0.119796224,-1.1444473,0.83724177,0.5102719,-1.8376642,-1.2761663,-0.27204818,-1.35295,-1.5915573,-0.25582054,-0.14855471,-0.032628305,0.42813465,1.8600819,0.54657495,1.5933022,-1.3917276,-0.571918,0.4762819,-0.14265707,-1.3497442,0.83393794,0.47827905,1.8303887,-0.02368769,-2.1962655,-1.2449096,-2.3770883,1.0238543,1.1453798,2.117411,-0.26306406,-0.518126,0.96103096,0.8704554,-0.78089696,-0.08596763,0.7267225,-0.6772733,-1.2035328,-0.4958506,-1.4081362,1.3860275,-0.78726953,1.0130097,31611860000.0,80298520000.0,11047226000.0,151280620000.0,7434622500.0,1405610100.0,3764114400.0,371979230.0,85.44582,2713439200.0,6730891000.0,791.64874,30212.578,93692390000.0,1.2794818
-0.3773276,0.078978546,1.6228596,0.03866144,-0.19758546,0.9157605,-0.1197498,-1.1443641,0.837345,0.5103515,-1.8377701,-1.2760955,-0.27200916,-1.3528931,-1.5914636,-0.25575697,-0.14848575,-0.032583408,0.42821053,1.8601538,0.54668456,1.5933259,-1.3916706,-0.57184744,0.47632238,-0.14257397,-1.3496228,0.8340475,0.47835702,1.8304895,-0.023588616,-2.196192,-1.2448322,-2.376992,1.0239605,1.1454879,2.1174731,-0.2630031,-0.51803505,0.9610597,0.87048966,-0.78086156,-0.08586361,0.7266986,-0.67715997,-1.2034035,-0.49570942,-1.4080765,1.386136,-0.78721756,1.0130827,31792420000.0,81060870000.0,11161211000.0,152899290000.0,7480252000.0,1405894700.0,3787819300.0,374490400.0,85.74783,2759371000.0,6770647000.0,793.24506,30212.932,94191130000.0,1.2809548
-0.3772769,0.07906374,1.6229565,0.03875259,-0.1975497,0.9158263,-0.11970252,-1.1442791,0.83745056,0.51043284,-1.8378774,-1.2760233,-0.27196926,-1.3528349,-1.5913676,-0.2556918,-0.14841524,-0.032537524,0.42828807,1.8602273,0.54679686,1.5933499,-1.3916126,-0.57177526,0.4763638,-0.14248888,-1.3494989,0.83415985,0.4784368,1.8305928,-0.02348733,-2.1961174,-1.244753,-2.3768938,1.0240692,1.1455985,2.1175368,-0.26294082,-0.5179421,0.96108913,0.8705247,-0.78082544,-0.085756935,0.7266743,-0.6770441,-1.2032708,-0.49556488,-1.4080156,1.3862473,-0.78716457,1.0131574,31976925000.0,81842586000.0,11278175000.0,154560940000.0,7526886000.0,1406183300.0,3812049700.0,377058660.0,86.05576,2806819300.0,6811275300.0,794.87744,30213.293,94700490000.0,1.2824656
-0.37722513,0.07915096,1.6230557,0.03884584,-0.19751309,0.91589373,-0.11965431,-1.1441923,0.83755857,0.5105161,-1.8379864,-1.2759495,-0.27192837,-1.3527753,-1.5912691,-0.25562498,-0.14834309,-0.032490592,0.4283674,1.8603027,0.546912,1.5933748,-1.3915534,-0.57170147,0.47640628,-0.14240171,-1.349372,0.8342751,0.47851846,1.8306985,-0.023383673,-2.196041,-1.2446721,-2.376793,1.0241807,1.1457118,2.1176016,-0.26287723,-0.5178468,0.9611193,0.8705606,-0.78078866,-0.08564742,0.72664964,-0.67692554,-1.2031347,-0.4954168,-1.4079534,1.3863615,-0.7871105,1.0132338,32165597000.0,82644795000.0,11398323000.0,156268450000.0,7574588000.0,1406477300.0,3836839000.0,379687140.0,86.37011,2855883000.0,6852823000.0,796.5479,30213.662,95221100000.0,1.284017
-0.3771776,0.079231165,1.6231469,0.038931582,-0.19747937,0.9159558,-0.11961014,-1.1441125,0.8376579,0.51059276,-1.8380858,-1.2758818,-0.27189076,-1.3527205,-1.5911783,-0.25556338,-0.14827673,-0.03244745,0.42844036,1.8603721,0.5470181,1.5933977,-1.3914992,-0.5716335,0.47644538,-0.14232142,-1.3492554,0.8343815,0.47859362,1.8307959,-0.023288356,-2.195971,-1.2445977,-2.3767002,1.0242832,1.1458162,2.1176615,-0.2628188,-0.5177592,0.96114707,0.87059367,-0.7807549,-0.08554637,0.7266271,-0.6768166,-1.2030091,-0.49528039,-1.4078963,1.3864669,-0.7870609,1.013304,32339001000.0,83384760000.0,11509221000.0,157845270000.0,7618446000.0,1406746400.0,3859636500.0,382105100.0,86.65859,2901465000.0,6891015000.0,798.08453,30214.002,95699310000.0,1.2854483
-0.3771312,0.07930969,1.6232363,0.03901545,-0.19744635,0.9160165,-0.11956704,-1.1440344,0.83775514,0.5106677,-1.8381823,-1.2758156,-0.2718539,-1.3526667,-1.5910892,-0.2555029,-0.14821178,-0.032405242,0.42851177,1.86044,0.5471222,1.5934203,-1.3914461,-0.57156706,0.47648367,-0.14224276,-1.3491412,0.8344859,0.47866723,1.8308913,-0.023195054,-2.1959028,-1.244525,-2.3766093,1.0243837,1.1459184,2.1177201,-0.26276168,-0.51767343,0.9611743,0.8706261,-0.78072196,-0.08544719,0.7266052,-0.67670995,-1.202886,-0.4951467,-1.4078406,1.3865702,-0.7870125,1.0133728,32508619000.0,84110900000.0,11618136000.0,159394380000.0,7661356500.0,1407008000.0,3881944800.0,384472300.0,86.94026,2946506800.0,6928371700.0,799.58856,30214.334,96166840000.0,1.2868536
